EXTRELNO,NAME1TITLE,POSTCODE,LANGUACODE
0218455,MW,3390,NL
0218456,HM,3130,NL
0218458,MW,6700,FR
0218464,HR,8200,NL
0218475,HR,9220,NL
0218481,HM,8490,NL
0218483,JU,3090,NL
0218489,HM,3010,NL
0218495,HR,3000,NL
0218504,HR,3730,NL
0218518,HR,2650,NL
0218528,MW,9000,NL
0218529,MW,8800,NL
0218533,FA,9120,NL
0218536,MW,1070,FR
0218541,HR,2230,NL
0218545,MW,2930,NL
0218550,MW,9220,NL
0218552,HR,1742,NL
0218555,HR,9840,NL
0218562,MW,4130,FR
0218564,HR,2627,NL
0218568,HM,2300,NL
0218574,HR,5190,FR
0218576,JU,4000,FR
0218578,JU,1785,FR
0218584,,9050,NL
0218585,MW,9280,NL
0218587,MW,9040,NL
0218589,MW,2018,NL
0218600,HM,8940,NL
0218607,HM,4041,FR
0218610,HR,1930,NL
0218626,MW,9230,FR
0218627,HM,9406,NL
0218629,MW,9620,NL
0218635,HR,2650,NL
0218636,HM,2243,NL
0218637,FA,9450,NL
0218640,HR,9070,NL
0218641,FA,1780,NL
0218643,HR,9810,NL
0218644,HR,2900,NL
0218647,HR,9100,NL
0218648,HM,9680,NL
0218651,MW,3500,NL
0218655,MW,2140,NL
0218657,JU,7100,FR
0218664,MW,3190,NL
0218674,HM,9800,NL
0218676,MW,5081,FR
0218679,HM,1780,NL
0218688,HM,6717,FR
0218695,HR,9930,NL
0218699,HR,9200,NL
0218702,HR,1170,FR
0218714,MW,9000,NL
0218719,HM,2390,NL
0218720,HR,3960,NL
0218726,HR,2220,NL
0218729,HR,8520,NL
0218731,HR,2290,NL
0218733,MW,9770,NL
0218735,MW,7000,FR
0218736,HM,8793,NL
0218740,MW,6600,FR
0218745,HR,2900,NL
0218748,HR,3990,NL
0218755,HM,8570,NL
0218756,HR,8940,NL
0218758,HR,3600,NL
0218759,HM,1325,FR
0218764,MW,2000,NL
0218773,HR,2650,NL
0218774,,9030,NL
0218775,HM,2870,NL
0218780,MW,8370,NL
0218784,HM,3740,NL
0218791,MW,2387,NL
0218795,MW,1910,NL
0218797,HR,2000,NL
0218799,MW,2000,NL
0218800,HM,8511,NL
0218807,,2610,NL
0218809,HM,2812,NL
0218810,MW,2160,NL
0218812,HR,9940,NL
0218813,HM,3520,NL
0218814,HM,8300,NL
0218829,HM,9810,NL
0218830,JU,8660,NL
0218832,HR,3500,NL
0218835,FA,9500,NL
0218837,,9400,NL
0218844,HM,9960,NL
0218850,HR,3700,NL
0218852,HM,9220,NL
0218855,MW,9971,NL
0218864,MW,3020,NL
0218877,HR,8310,NL
0218878,HM,3391,NL
0218883,MW,9051,NL
0218886,HR,2235,NL
0218888,MW,4560,FR
0218891,HR,9000,FR
0218894,HM,1325,FR
0218900,HR,1700,FR
0218901,FA,1380,FR
0218902,FA,5530,FR
0218903,HR,2800,FR
0218904,FA,1860,FR
0218909,MW,4520,FR
0218910,HR,5360,FR
0218911,MW,5580,FR
0218918,HR,1190,FR
0218951,FA,2900,NL
0218952,HM,2100,NL
0218956,HM,8930,FR
0218958,HR,1410,FR
0218961,MW,8020,NL
0218965,HR,9041,NL
0218970,MW,2800,NL
0218971,HM,3040,NL
0218972,MW,8400,NL
0218973,MW,8400,NL
0218977,HM,8500,NL
0218978,FA,9000,NL
0218979,FA,8500,NL
0219004,HM,9500,NL
0219006,HR,1730,NL
0219008,HR,9250,NL
0219012,MW,9270,NL
0219022,HR,4257,NL
0219031,HR,3070,NL
0219036,MW,3140,NL
0219038,,1081,NL
0219047,JU,2300,NL
0219049,HM,2020,NL
0219060,HM,2070,NL
0219075,,1070,FR
0219091,MW,9620,NL
0219093,HM,2570,NL
0219102,MW,4300,FR
0219109,MW,2660,NL
0219133,MW,2800,NL
0219138,FA,1780,NL
0219156,MW,8301,NL
0219162,HR,9800,NL
0219165,HM,1730,NL
0219166,HR,8340,NL
0219167,MW,3900,NL
0219170,HR,3202,NL
0219184,HM,2990,NL
0219188,MW,9160,NL
0219194,HR,2500,NL
0219198,MW,2290,NL
0219210,MW,1030,FR
0219212,HM,9140,NL
0219222,HM,,NL
0219224,MW,2300,NL
0219226,MW,2300,NL
0219227,HM,1670,NL
0219231,HR,2600,NL
0219238,HM,8930,NL
0219241,HR,9000,NL
0219242,FA,1730,NL
0219244,FA,1785,NL
0219247,FA,9111,NL
0219258,HM,,NL
0219262,FA,9860,NL
0219263,FA,9550,NL
0219279,MW,2240,NL
0219286,HR,9080,NL
0219296,HM,2200,NL
0219299,MW,3650,NL
0219302,MW,3210,NL
0219312,HM,2910,NL
0219332,HR,2440,NL
0219336,HM,3950,NL
0219340,MW,9620,NL
0219342,HR,9200,NL
0219344,HM,9000,NL
0219351,MW,2950,NL
0219356,MW,8930,NL
0219360,MW,2570,NL
0219366,HM,3201,NL
0219368,,2380,NL
0219370,HR,1745,NL
0219372,MW,1790,NL
0219381,HR,9031,NL
0219396,HR,2960,NL
0219417,HM,9160,NL
0219421,HR,2550,NL
0219423,MW,8020,NL
0219424,HR,9060,NL
0219427,HR,3060,NL
0219431,MW,6740,FR
0219447,FA,8310,NL
0219467,MW,3400,NL
0219474,HM,2950,NL
0219478,HR,9870,NL
0219481,HR,2627,NL
0219490,FA,2270,NL
0219497,MW,8560,NL
0219506,HR,2300,NL
0219507,MW,2980,NL
0219515,HM,2200,NL
0219521,FA,8560,NL
0219530,HR,9900,NL
0219533,HM,1760,NL
0219543,HR,8755,NL
0219549,MW,9940,NL
0219550,MW,2200,NL
0219553,HM,3290,NL
0219554,HR,8800,NL
0219561,HM,3770,NL
0219563,HM,9300,NL
0219566,HR,4633,FR
0219575,HR,2500,NL
0219576,MW,8800,NL
0219581,JU,3200,NL
0219582,,1931,NL
0219583,HR,3390,NL
0219585,MW,3600,NL
0219588,MW,2500,NL
0219594,HM,9100,NL
0219598,HM,2540,NL
0219600,HR,3665,NL
0219602,,9400,NL
0219605,HR,1600,NL
0219617,MW,2390,NL
0219620,MW,2900,NL
0219624,JU,8710,NL
0219627,HM,9080,NL
0219637,HM,2100,NL
0219648,HR,6990,FR
0219667,MW,8670,NL
0219668,MW,3001,NL
0219670,HR,1340,FR
0219671,MW,1160,FR
0219674,HM,9032,NL
0219681,HR,2940,NL
0219690,HR,9120,NL
0219691,HM,2250,NL
0219705,HM,2520,NL
0219710,MW,2960,NL
0219723,HR,2470,NL
0219725,MW,2600,NL
0219729,HR,3001,NL
0219730,HR,2800,NL
0219741,MW,2000,NL
0219747,MW,8800,NL
0219753,HR,1652,FR
0219755,HR,4520,FR
0219758,MW,4520,FR
0219759,HM,2930,NL
0219760,HM,7700,FR
0219763,HM,2500,NL
0219767,HM,8800,NL
0219768,MW,2000,NL
0219769,MW,8400,NL
0219770,HM,6700,FR
0219781,FA,8400,NL
0219782,FA,8400,NL
0219785,FA,2870,NL
0219792,HR,3560,NL
0219808,FA,2390,NL
0219812,HR,1081,NL
0219819,HR,3900,NL
0219827,HR,8900,NL
0219838,HM,1050,FR
0219840,HR,8900,NL
0219842,MW,2970,NL
0219844,HM,2288,NL
0219845,HM,7060,FR
0219851,MW,2220,NL
0219856,HM,2018,NL
0219859,HM,F-01600,NL
0219867,MW,5190,FR
0219869,HR,6750,FR
0219871,MW,2930,NL
0219875,MW,1170,FR
0219894,HM,9450,NL
0219898,MW,2200,NL
0219907,MW,2590,NL
0219909,HR,9400,NL
0219929,HM,8900,NL
0219936,HR,1390,FR
0219940,HR,3020,NL
0219945,MW,2100,NL
0219955,HR,8600,NL
0219956,,3870,NL
0219959,HR,8480,NL
0219968,MW,6240,FR
0219992,FA,5651,FR
0219995,MW,5354,FR
0219998,HR,9112,NL
0220005,MW,,FR
0220010,FA,6730,FR
0220011,JU,1410,FR
0220013,HM,8650,NL
0220016,HM,8940,NL
0220025,HR,1840,NL
0220026,MW,5350,FR
0220028,HR,7600,NL
0220030,HR,9340,NL
0220035,HM,1790,NL
0220036,MW,1040,FR
0220037,HM,2280,NL
0220047,HR,7033,FR
0220054,FA,2900,NL
0220055,MW,8680,NL
0220072,HM,2980,NL
0220092,HM,8000,NL
0220094,FA,2550,NL
0220100,HR,9450,NL
0220104,HM,8900,NL
0220105,HM,3650,NL
0220130,HM,3500,NL
0220131,HR,8550,NL
0220132,HM,9500,NL
0220141,HR,1030,FR
0220146,HR,1090,FR
0220150,MW,9070,NL
0220152,HR,1800,NL
0220157,JU,3800,NL
0220166,MW,2600,NL
0220169,HM,1850,NL
0220175,FA,2800,NL
0220186,FA,8730,NL
0220187,MW,6780,FR
0220204,HM,9120,NL
0220210,HR,1150,FR
0220211,HR,9000,NL
0220212,MW,2310,NL
0220224,HR,1640,NL
0220232,HR,9051,NL
0220234,HR,3560,NL
0220235,MW,9120,NL
0220237,HR,8500,NL
0220241,JU,2840,NL
0220250,HR,2200,NL
0220253,HR,3140,NL
0220254,HR,2930,NL
0220255,MW,4000,FR
0220257,HM,1410,FR
0220258,JU,4651,FR
0220264,MW,8310,NL
0220266,MW,4950,FR
0220281,HR,2520,NL
0220283,MW,2600,NL
0220295,HR,1670,NL
0220304,EZ,7700,FR
0220307,HR,5350,FR
0220311,HR,5000,FR
0220326,MW,4431,FR
0220327,MW,1050,FR
0220332,HM,9120,NL
0220338,HR,7390,FR
0220340,FA,5351,FR
0220348,MW,69480,FR
0220350,FA,2990,NL
0220363,MW,8660,NL
0220364,MW,1730,NL
0220382,MW,3078,NL
0220383,MW,1703,NL
0220388,HM,7022,FR
0220398,MW,3800,NL
0220400,MW,3520,NL
0220410,HM,2800,NL
0220411,HM,2100,NL
0220414,MW,1850,NL
0220425,HR,8540,NL
0220434,HR,2300,NL
0220437,HM,1790,NL
0220442,HR,2460,NL
0220443,MW,3350,NL
0220444,MW,,NL
0220446,JU,1820,NL
0220448,,5580,FR
0220451,HR,9140,NL
0220455,HM,3000,NL
0220459,JU,9500,NL
0220460,JU,1050,NL
0220462,HR,1040,NL
0220474,MW,2300,NL
0220476,MW,1982,NL
0220482,MW,2610,NL
0220485,MW,2330,NL
0220489,HM,2018,NL
0220491,HR,3970,NL
0220495,HM,8800,NL
0220498,MW,3150,NL
0220500,HR,2235,NL
0220507,HM,2970,NL
0220510,HR,2000,NL
0220525,HM,2400,NL
0220528,HM,1745,NL
0220530,HM,3010,NL
0220534,MW,3740,NL
0220535,MW,3010,NL
0220541,HR,9830,NL
0220542,HM,3746,NL
0220550,HR,2300,NL
0220551,HR,2300,NL
0220556,HM,3850,NL
0220558,HM,2930,NL
0220559,HR,3582,NL
0220560,HR,2920,NL
0220561,HM,9200,NL
0220563,HM,1170,FR
0220564,HR,8830,NL
0220581,MW,8000,NL
0220603,MW,2800,NL
0220615,HM,9890,NL
0220624,HM,3650,NL
0220634,HR,8660,NL
0220662,HR,2050,NL
0220664,HR,2800,NL
0220671,HM,9031,NL
0220672,JU,8020,NL
0220678,HM,2650,NL
0220679,,8800,NL
0220684,HR,1050,FR
0220685,HR,2100,NL
0220689,MW,3060,NL
0220702,MW,5020,FR
0220704,HR,1050,FR
0220706,HR,2600,NL
0220717,HR,9971,NL
0220718,HM,1180,FR
0220723,MW,8434,NL
0220726,HM,2900,NL
0220733,MW,2960,NL
0220747,HR,2800,NL
0220750,HR,1150,FR
0220763,HM,9630,NL
0220764,HM,8432,NL
0220766,MW,8870,NL
0220771,HM,3040,NL
0220773,HR,3350,NL
0220779,FA,3550,NL
0220785,JU,1861,NL
0220788,HR,3530,NL
0220789,HM,2223,NL
0220806,HR,8500,NL
0220815,MW,8690,NL
0220818,HM,8500,NL
0220819,HR,1090,FR
0220821,HR,3010,NL
0220824,JU,8000,NL
0220826,HR,2400,NL
0220829,HR,2000,NL
0220838,HR,3650,NL
0220841,HM,1700,NL
0220847,HM,4100,FR
0220852,MW,9040,NL
0220856,HM,2860,NL
0220868,HM,3670,NL
0220871,MW,6824,NL
0220873,HM,1390,FR
0220876,MW,2260,NL
0220877,MW,1200,FR
0220878,MW,1380,FR
0220882,MW,3900,NL
0220883,MW,6000,FR
0220889,,2900,NL
0220890,MW,3201,NL
0220892,FA,3980,NL
0220893,MW,1050,FR
0220908,HM,3000,NL
0220909,JU,3990,NL
0220910,FA,2610,NL
0220911,JU,4000,FR
0220920,JU,8550,NL
0220921,JU,2170,NL
0220924,HR,3800,NL
0220927,MW,2100,NL
0220931,JU,8840,NL
0220932,HR,8200,NL
0220934,HM,3191,NL
0220936,HR,4032,FR
0220941,FA,8560,NL
0220949,MW,8510,NL
0220950,FA,3118,NL
0220951,FA,9300,NL
0220952,FA,3732,NL
0220972,HR,4800,FR
0220975,HR,3722,NL
0220987,HR,9160,NL
0221006,JU,2230,NL
0221015,MW,2000,NL
0221024,HM,3060,NL
0221027,HM,2160,NL
0221039,HR,9040,NL
0221045,HM,3665,NL
0221047,JU,6780,FR
0221050,MW,4920,FR
0221052,HR,6747,FR
0221070,HR,3960,NL
0221083,HR,9200,NL
0221086,MW,5310,FR
0221092,MW,5081,FR
0221096,MW,8300,NL
0221098,HM,9320,NL
0221102,HR,2100,NL
0221113,HR,2140,NL
0221114,FA,9320,NL
0221136,JU,3272,NL
0221138,HM,1785,NL
0221151,MW,8820,NL
0221152,MW,2500,NL
0221154,MW,1083,FR
0221158,MW,7090,FR
0221159,MW,5030,FR
0221163,MW,9660,NL
0221185,HR,9000,NL
0221189,MW,9255,NL
0221190,HM,9290,NL
0221195,MW,2150,NL
0221203,MW,8800,NL
0221204,HR,9050,NL
0221207,JU,3300,NL
0221209,HR,3720,NL
0221210,JU,6560,FR
0221212,HM,9280,NL
0221218,MW,2170,NL
0221225,JU,4690,FR
0221231,HM,8380,NL
0221237,MW,7100,FR
0221242,MW,1730,NL
0221247,MW,2610,NL
0221248,MW,8340,NL
0221249,,8800,NL
0221253,MW,1070,FR
0221269,HM,8500,NL
0221272,,3640,NL
0221279,HR,3600,NL
0221285,MW,3500,NL
0221286,MW,1653,NL
0221287,HR,8470,NL
0221292,MW,2960,NL
0221294,MW,1050,FR
0221298,MW,1420,FR
0221311,HR,3500,NL
0221320,JU,5170,FR
0221322,MW,4770,FR
0221325,HM,2900,NL
0221329,MW,2990,NL
0221339,HM,3680,NL
0221347,MW,9111,NL
0221348,MW,2800,NL
0221351,MW,1050,FR
0221354,MW,5020,FR
0221356,JU,2100,NL
0221363,HR,8800,NL
0221365,HR,2630,NL
0221371,HM,2440,NL
0221372,MW,9308,NL
0221373,JU,9051,NL
0221377,MW,8700,NL
0221390,HR,8850,NL
0221394,HR,2980,NL
0221395,MW,3650,NL
0221402,MW,9450,NL
0221403,MW,9160,NL
0221409,HM,9860,NL
0221411,JU,9111,NL
0221416,HR,3271,NL
0221420,MW,1930,NL
0221426,MW,2050,NL
0221436,MW,1060,FR
0221437,HR,9920,NL
0221439,MW,1050,FR
0221445,HM,3190,NL
0221449,MW,2322,NL
0221451,MW,8630,NL
0221453,MW,5170,FR
0221455,MW,8900,NL
0221464,MW,2223,NL
0221478,MW,2060,NL
0221480,MW,,NL
0221500,HR,6970,FR
0221503,MW,1620,NL
0221514,JU,9860,NL
0221519,MW,9220,NL
0221520,HR,3500,NL
0221524,HM,2500,NL
0221525,MW,2100,NL
0221526,MW,1200,FR
0221534,MW,3090,FR
0221535,HR,L-3813,FR
0221540,MW,1060,FR
0221551,MW,3053,NL
0221585,HR,1070,FR
0221591,HM,8000,NL
0221600,HR,8730,NL
0221602,HR,9400,NL
0221606,HR,4000,FR
0221608,HM,9850,NL
0221609,HR,3500,NL
0221610,HR,3650,NL
0221620,HR,2640,NL
0221621,MW,2650,NL
0221627,MW,9506,NL
0221629,HR,2400,NL
0221633,HR,9140,NL
0221635,HR,2250,NL
0221637,MW,1980,NL
0221659,HM,9940,NL
0221670,MW,3012,NL
0221673,MW,2570,NL
0221675,HM,3300,NL
0221681,HM,1000,FR
0221688,MW,9960,NL
0221691,MW,1070,FR
0221696,HR,2200,NL
0221703,HR,9950,NL
0221709,HR,9320,NL
0221714,HR,5020,FR
0221720,HR,3001,NL
0221730,MW,1600,NL
0221733,HR,3000,NL
0221735,HM,3590,NL
0221751,MW,2018,NL
0221755,MW,,NL
0221757,MW,8940,NL
0221763,JU,3660,NL
0221765,HR,1430,FR
0221772,FA,8370,NL
0221775,MW,2650,NL
0221789,HR,3900,NL
0221801,,3500,NL
0221804,HM,2230,NL
0221806,MW,2600,NL
0221815,HM,3090,NL
0221821,HR,9290,NL
0221822,HR,1500,NL
0221823,,3500,NL
0221828,MW,9770,NL
0221835,HR,8820,NL
0221836,HR,2300,NL
0221848,HR,1440,FR
0221867,MW,1785,NL
0221871,HM,9060,NL
0221872,HM,9290,NL
0221875,HR,9506,NL
0221885,HR,3690,NL
0221888,MW,1313 KB,NL
0221889,MW,1410,FR
0221890,HR,3070,NL
0221893,,4000,FR
0221894,JU,2200,NL
0221903,HR,3140,NL
0221921,MW,6700,FR
0221928,HR,1780,NL
0221931,HR,3001,NL
0221937,HR,3052,NL
0221939,MW,9260,NL
0221946,HM,8370,NL
0221948,HR,2650,NL
0221956,HR,3020,NL
0221973,MW,4020,NL
0221991,MW,5100,FR
0222002,MW,9320,NL
0222009,HR,7070,FR
0222013,HR,5640,FR
0222026,MW,9160,NL
0222027,HM,8500,NL
0222034,HR,2830,NL
0222037,MW,9800,NL
0222045,HM,9220,NL
0222050,JU,1190,NL
0222051,HM,9340,NL
0222059,,3500,NL
0222071,MW,1500,NL
0222082,MW,1950,FR
0222087,JU,3000,NL
0222089,MW,3050,NL
0222093,HR,2100,NL
0222098,HM,1820,NL
0222101,HM,1653,NL
0222106,MW,9800,NL
0222115,HR,4000,FR
0222116,FA,9051,NL
0222117,MW,9052,NL
0222120,HR,1020,NL
0222126,HR,,NL
0222129,HM,3010,NL
0222132,HR,9000,NL
0222139,JU,1080,FR
0222147,HR,4420,FR
0222157,HR,8830,NL
0222163,MW,4053,FR
0222166,MW,1000,NL
0222171,HR,3680,NL
0222173,MW,2900,NL
0222174,JU,8552,NL
0222175,JU,3500,NL
0222183,HM,3052,NL
0222184,,6760,FR
0222193,HM,2110,NL
0222202,HM,8450,NL
0222213,HR,2060,NL
0222214,HM,9140,NL
0222227,MW,4000,FR
0222229,HM,1730,NL
0222234,MW,2500,NL
0222236,HR,3090,NL
0222237,HR,3580,NL
0222252,HM,7890,NL
0222258,HR,9400,NL
0222272,HR,2630,NL
0222273,HM,2330,NL
0222285,HR,1300,FR
0222286,HM,2150,NL
0222287,HR,9260,NL
0222288,MW,9040,NL
0222290,HM,8700,NL
0222293,MW,3680,NL
0222295,HR,2100,NL
0222297,HM,9506,NL
0222301,HR,9000,NL
0222317,MW,4053,FR
0222324,MW,8510,NL
0222328,MW,8570,NL
0222329,HM,2940,NL
0222333,MW,3545,NL
0222336,MW,2110,NL
0222340,FA,2390,NL
0222341,HM,3630,NL
0222352,MW,2800,NL
0222357,HR,1820,FR
0222360,HR,2000,NL
0222362,,2800,NL
0222369,,2560,NL
0222374,MW,4000,FR
0222378,JU,4630,FR
0222380,HR,2550,NL
0222389,HR,7021,FR
0222393,HR,3700,NL
0222400,HR,3512,NL
0222409,HR,9880,NL
0222418,HR,3053,NL
0222425,HM,2600,NL
0222433,JU,8870,NL
0222439,MW,2800,NL
0222441,MW,9860,NL
0222443,HM,8000,NL
0222448,HR,9550,NL
0222450,HR,9900,NL
0222457,FA,2900,NL
0222461,HM,9000,NL
0222463,HM,3770,NL
0222474,MW,3150,NL
0222489,HR,1070,FR
0222491,MW,1410,FR
0222495,HM,3500,NL
0222501,JU,3740,NL
0222508,HM,1701,FR
0222509,,3000,NL
0222510,MW,3581,NL
0222517,JU,2560,NL
0222519,FA,6605 EB,NL
0222523,HM,6500,FR
0222524,HM,2950,NL
0222539,MW,5020,FR
0222542,MW,3001,NL
0222543,HR,3020,NL
0222544,HR,3080,NL
0222553,HM,2240,NL
0222556,FA,3118,NL
0222572,MW,2640,NL
0222573,HR,1070,NL
0222577,HR,8810,NL
0222580,HM,2223,NL
0222583,MW,1600,NL
0222587,HR,2222,NL
0222589,HM,9030,NL
0222591,HR,9080,NL
0222595,MW,9000,NL
0222598,MW,2440,NL
0222600,MW,3581,NL
0222601,MW,3200,NL
0222609,HR,1860,NL
0222618,MW,1070,FR
0222623,MW,5170,FR
0222642,HR,7860,FR
0222643,MW,,FR
0222648,MW,8020,NL
0222652,HR,3500,NL
0222655,MW,2861,NL
0222660,MW,2110,NL
0222662,MW,3515 BJ,NL
0222663,HM,8530,NL
0222669,HR,3220,NL
0222670,HM,2460,NL
0222679,MW,8310,NL
0222684,HR,2280,NL
0222685,HR,8310,NL
0222699,HR,9080,NL
0222700,,9255,NL
0222703,MW,9051,NL
0222706,HR,2940,NL
0222707,JU,8310,NL
0222708,MW,8530,NL
0222711,MW,3582,NL
0222715,MW,1980,NL
0222716,,9000,NL
0222727,HM,8600,NL
0222728,HM,8800,NL
0222738,MW,1190,FR
0222756,HM,3150,NL
0222758,MW,2860,NL
0222781,HM,3071,NL
0222788,HR,3060,NL
0222791,MW,3010,NL
0222799,HM,3370,NL
0222802,HM,8500,NL
0222804,MW,1501,FR
0222806,HR,1120,FR
0222809,HM,3890,NL
0222810,MW,2970,NL
0222813,,2450,NL
0222819,JU,3000,NL
0222824,JU,3090,NL
0222825,FA,2180,NL
0222839,MW,8400,NL
0222840,FA,3980,NL
0222850,HR,8670,NL
0222855,MW,1050,FR
0222858,MW,2600,NL
0222860,JU,2490,NL
0222863,MW,1880,NL
0222868,MW,1653,NL
0222870,MW,2018,NL
0222880,MW,8730,NL
0222889,MW,1070,FR
0222898,HR,8730,NL
0222899,MW,1050,FR
0222901,HR,3500,NL
0222902,HM,9000,NL
0222921,MW,2300,NL
0222933,MW,,NL
0222937,HR,1082,FR
0222942,HM,9240,NL
0222948,MW,9982,NL
0222956,HM,3540,NL
0222960,HR,1000,NL
0222967,HM,2250,NL
0222972,MW,1020,FR
0222975,HM,3200,NL
0222976,MW,9860,NL
0222980,JU,8820,NL
0222994,MW,9820,NL
0223001,HM,3583,NL
0223002,MW,9040,FR
0223009,HR,6670,FR
0223014,HM,9690,NL
0223018,MW,2900,NL
0223021,HR,2400,NL
0223024,HM,1200,FR
0223025,HM,2650,NL
0223030,HR,3770,NL
0223033,MW,2230,NL
0223034,MW,2610,NL
0223043,HR,9790,NL
0223045,MW,6041,FR
0223060,MW,2660,NL
0223066,JU,2640,NL
0223082,HR,7022,FR
0223087,MW,9052,NL
0223088,MW,2270,NL
0223090,MW,2970,NL
0223094,MW,2500,NL
0223119,MW,8940,NL
0223121,MW,4100,FR
0223128,HR,4470,FR
0223145,MW,8930,NL
0223155,MW,9340,NL
0223160,HM,7850,NL
0223162,HM,3020,NL
0223163,HM,3140,NL
0223174,HR,2100,NL
0223181,HM,3670,NL
0223191,HR,3010,NL
0223193,HM,2860,NL
0223196,MW,1200,FR
0223201,HR,2000,FR
0223205,HR,8500,NL
0223222,MW,1050,NL
0223223,MW,3590,NL
0223230,MW,2180,NL
0223234,HR,9750,NL
0223235,HR,2321,NL
0223239,HM,3600,NL
0223241,HM,3870,NL
0223246,MW,6780,FR
0223248,JU,9000,NL
0223250,JU,3200,NL
0223254,HM,9500,NL
0223262,HR,1880,NL
0223268,,3545,NL
0223279,HM,1082,NL
0223284,HM,1170,FR
0223288,HM,3550,NL
0223294,HR,2000,NL
0223303,MW,2650,NL
0223305,HR,2018,NL
0223311,MW,3270,NL
0223315,MW,8851,NL
0223322,HM,9041,NL
0223327,,2018,NL
0223329,HM,3050,NL
0223330,MW,9000,NL
0223347,HR,3051,NL
0223348,HR,8930,NL
0223356,MW,9041,NL
0223364,,9890,NL
0223367,HR,2500,NL
0223368,MW,8790,NL
0223374,FA,3600,NL
0223383,MW,5340,FR
0223384,HM,1851,NL
0223387,HR,9111,NL
0223397,HM,9160,NL
0223402,MW,9000,NL
0223406,MW,7700,FR
0223411,,9600,NL
0223412,MW,9230,NL
0223422,MW,9240,NL
0223441,MW,8900,NL
0223444,MW,1785,NL
0223449,HM,1150,FR
0223452,HR,8800,NL
0223458,MW,9900,NL
0223464,HR,3010,NL
0223471,HR,9890,NL
0223480,JU,1410,FR
0223482,HM,4780,FR
0223492,,9700,NL
0223498,MW,8420,NL
0223502,HR,3001,NL
0223503,HR,2900,NL
0223508,HM,8400,NL
0223510,JU,2000,NL
0223519,,3798,NL
0223520,HR,4300,FR
0223525,HM,8800,NL
0223532,HM,1340,FR
0223545,HR,8940,NL
0223548,,3721,NL
0223559,MW,2650,NL
0223562,HR,2100,NL
0223566,FA,2950,NL
0223575,MW,2660,NL
0223576,MW,9900,NL
0223581,MW,2930,NL
0223587,MW,2110,NL
0223588,MW,2060,NL
0223590,MW,3740,NL
0223610,MW,1180,FR
0223615,MW,1348,FR
0223621,MW,3550,NL
0223629,HM,3018,NL
0223631,MW,3110,NL
0223646,HR,1620,FR
0223655,HM,9150,NL
0223658,HM,2620,NL
0223662,HR,9000,NL
0223679,MW,1030,FR
0223681,HR,2610,NL
0223682,MW,4791,FR
0223686,HR,2900,NL
0223692,HM,3055,NL
0223696,HM,3580,NL
0223699,HR,1980,NL
0223711,HR,9700,NL
0223718,MW,1840,NL
0223727,JU,3380,NL
0223733,HR,9790,NL
0223739,MW,9300,NL
0223748,HM,1330,FR
0223768,MW,3001,NL
0223770,HR,1800,NL
0223775,MW,4820,FR
0223776,,9000,NL
0223789,HR,6180,FR
0223797,JU,2627,NL
0223798,HR,L-1650,NL
0223805,HR,9160,NL
0223806,HM,8560,NL
0223811,HM,3600,NL
0223813,MW,3190,NL
0223818,HM,3891,NL
0223827,,1030,FR
0223830,HR,1325,FR
0223835,MW,2650,NL
0223837,MW,2340,NL
0223842,HM,2990,NL
0223844,MW,3730,NL
0223854,MW,1170,FR
0223858,MW,9300,NL
0223859,HR,3000,NL
0223869,HR,9820,NL
0223870,HR,9920,FR
0223880,HM,6870,FR
0223883,MW,3583,NL
0223884,MW,2520,NL
0223898,HR,9000,NL
0223908,HR,9900,NL
0223910,HM,1080,FR
0223911,MW,7340,FR
0223920,MW,2800,NL
0223926,HR,3271,NL
0223928,HR,3053,NL
0223929,HR,8000,NL
0223933,MW,8670,NL
0223936,HM,3670,NL
0223940,MW,9220,NL
0223942,HR,2180,NL
0223952,MW,9000,NL
0223955,HR,3600,NL
0223966,HR,5380,FR
0223990,MW,4171,FR
0223995,HR,8210,NL
0224001,FA,2450,NL
0224002,HM,9220,NL
0224005,HR,2812,NL
0224009,HM,2800,NL
0224010,HR,7500,FR
0224019,HM,8400,NL
0224032,MW,2330,NL
0224033,HR,3000,NL
0224043,MW,1770,NL
0224052,MW,3090,NL
0224055,HM,1760,NL
0224060,MW,2560,NL
0224061,MW,2018,NL
0224070,HR,1651,NL
0224079,HR,1050,NL
0224080,HM,3540,NL
0224084,HR,2070,NL
0224088,JU,1860,NL
0224095,MW,4300,FR
0224105,HR,8870,NL
0224121,HM,8800,NL
0224126,MW,2970,NL
0224127,MW,4040,FR
0224133,HM,2640,NL
0224137,MW,8500,NL
0224138,MW,2020,NL
0224141,MW,7904,FR
0224142,HR,6280,FR
0224146,JU,1310,FR
0224148,MW,3300,NL
0224156,HM,2440,NL
0224160,MW,8793,NL
0224162,MW,2840,NL
0224164,JU,3500,NL
0224165,HR,2150,NL
0224166,HM,9800,NL
0224167,JU,8800,NL
0224171,HM,9100,NL
0224185,HM,5670,NL
0224196,HR,2180,NL
0224199,MW,2600,NL
0224202,HR,3001,NL
0224203,HR,9260,NL
0224210,HR,7500,FR
0224212,MW,3010,NL
0224213,MW,9870,NL
0224215,MW,3550,NL
0224222,HM,9290,NL
0224237,HM,9900,NL
0224239,HR,2630,NL
0224247,MW,8850,NL
0224248,MW,1500,NL
0224250,HM,3600,NL
