,Unnamed: 0,Monetary_score,Total_quantity,Number_order,recency_score,days_customer,amount_cc,amount_diet,amount_energy,amount_lemonade,amount_other,amount_sprite_fanta,amount_water,count,complaint,DaysLastcomp,Percentage_firstcall,DaysToClose,Daysdiff,ActualEmployees,CreditNumericScore,clv,spendingRatio,churn,high_value
34136,34136,5145.2,119,91,28,5169,1786.0,908.0,481.2,364.0,860.0,494.0,252.0,3,1,372.0,0.6666667,0.0,-1.0,1.0,80.0,90576.0,0.05117288,0,0
34156,34156,49644.0,2800,22,8,6006,49644.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,176.0,0.0,0.0,0.0,18.0,91.0,1039320.0,0.02819628,0,1
34160,34160,29908.0,620,257,0,5986,5327.0,1681.0,16618.0,1071.0,1200.0,1363.0,2648.0,4,1,263.0,0.75,1.0,-0.3333333,7.0,89.0,536670.0,0.05140517,0,0
34163,34163,14530.0,147,57,8,5985,945.0,210.0,165.0,110.0,11630.0,1470.0,0.0,1,1,455.0,0.0,0.0,0.0,12.0,93.0,275250.0,0.01573756,0,0
34172,34172,1740.0,100,10,22,6063,1740.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,351.0,1.0,0.6836972,-0.5119752000000001,9.0,93.0,26700.0,0.00112232,0,0
34186,34186,63038.12,6002,1582,0,6694,12082.0,7362.0,9644.0,2086.0,11103.52,5105.0,15655.6,0,0,181.8789,0.7317038,0.580299,-0.4566403,3.0,86.0,1243803.6,0.2961437,0,1
34199,34199,4738.2,169,30,27,6694,494.0,390.0,162.0,2730.0,339.2,159.0,464.0,1,1,434.0,0.0,1.0,0.0,25.0,99.0,105156.0,0.0233367,1,0
34201,34201,10012.0,2643,94,21,6694,4015.0,2720.0,840.0,990.0,-23.0,1470.0,0.0,5,1,16.0,0.8,1.0,-0.2,50.0,96.0,143100.0,0.002039333,0,0
34202,34202,6218.0,197,53,9,6694,1086.0,1014.0,0.0,2443.0,625.0,0.0,1050.0,5,1,301.0,0.8,0.0,0.0,22.0,96.0,136260.0,0.003156359,0,0
34207,34207,920.0,92,33,21,6694,380.0,40.0,120.0,80.0,120.0,180.0,0.0,0,0,201.0883,0.5622222,0.5243038000000001,-0.3184978,3.0,86.0,12000.0,0.002857143,0,0
34214,34214,19190.6,750,402,20,6694,0.0,0.0,0.0,3932.8,6902.6,0.0,8355.2,0,0,151.7429,0.5198925,0.8711325999999999,-0.5683749,22.0,96.0,344898.0,0.02214114,1,0
34217,34217,55165.6,2053,522,21,6477,0.0,0.0,0.0,8381.6,17490.0,0.0,29294.0,2,1,105.0,1.0,0.0,-1.0,130.0,100.0,1290588.0,0.01836591,0,1
34218,34218,97723.0,4508,1405,0,6694,32988.0,22789.0,14855.0,9318.0,5.0,14444.0,3324.0,2,1,399.0,0.5,0.6108283,-0.4704157,30.0,96.0,1865760.0,0.04432787,0,1
34222,34222,50409.68,4347,617,0,6461,15732.0,7302.0,8843.0,0.0,3471.28,6483.0,8578.4,1,1,85.0,0.0,0.0,0.0,5.0,83.0,979812.0,0.1401734,0,0
34225,34225,9806.4,303,118,1,6694,2372.0,1811.0,1024.0,1889.0,1293.8,1383.0,33.6,4,1,367.0,0.5,0.8160448,-0.4015589000000001,80.0,98.0,171161.99999999997,0.001089857,0,0
34226,34226,20254.01,19323,521,8,6449,6017.0,3731.0,4596.0,828.0,1920.01,2216.0,946.0,19,1,113.0,0.4210526,0.8571429,-0.6428571,5.0,86.0,404254.80000000005,0.0578333,0,0
34228,34228,76415.6,3535,1778,6,6694,7748.0,11896.0,11224.8,5090.0,28237.8,2480.0,9739.0,3,1,14.0,1.0,1.5,0.0,10.0,86.0,1342782.0,0.04202761,0,1
34239,34239,58570.0,2877,1883,0,6694,6870.0,13052.0,14755.4,1880.0,14260.6,1432.0,6320.0,1,1,296.0,1.0,0.3551703,-0.5242725,3.0,85.0,1252230.0,0.07935551,0,1
34240,34240,3714.0,193,127,34,6222,444.0,336.0,734.0,1366.0,0.0,186.0,648.0,0,0,182.0972,0.4964842,0.7394449000000001,-0.4047434,8.0,91.0,79320.0,0.0009774492,0,0
34241,34241,8661.6,258,41,51,6694,0.0,0.0,0.0,0.0,693.6,0.0,7968.0,1,1,2.0,0.0,1.0,0.0,22.0,91.0,201828.00000000003,0.01252174,0,0
34247,34247,4655.0,71,33,3,5893,840.0,210.0,0.0,550.0,2740.0,315.0,0.0,13,1,13.0,0.7692308000000001,1.2,-0.3,20.0,90.0,81300.0,0.002426141,0,0
34250,34250,71036.95,3401,1343,2,5788,13151.6,9218.52,17070.59,4255.66,21670.64,5537.94,132.0,1,1,385.0,0.0,0.4920624,-0.4331979,1000.0,93.0,1312969.5,0.0002379292,0,1
34255,34255,0.0,16,3,91,6694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,44.0,0.8,1.6,-0.4,60.0,100.0,0.0,0.00839448,1,0
34262,34262,10562.8,399,99,8,6694,1684.0,153.0,0.0,2198.8,0.0,17.0,6510.0,6,1,64.0,0.5,0.0,-0.2,7.0,80.0,194694.0,0.01815018,0,0
34263,34263,2688.0,154,53,48,6694,929.0,1183.0,209.0,367.0,0.0,0.0,0.0,2,1,384.0,0.5,0.7573092,-0.2026983,12.0,91.0,49530.0,0.0008177316,0,0
34267,34267,8922.0,388,71,23,6694,3621.0,2526.0,72.0,1474.0,680.0,549.0,0.0,2,1,398.0,0.5,0.0,-3.0,3.0,90.0,150000.0,0.006526011,0,0
34270,34270,10083.2,15510,114,0,6694,2450.0,1430.0,0.0,4736.0,837.2,630.0,0.0,5,1,52.0,0.2,1.333333,0.0,75.0,98.0,219636.0,0.001491991,0,0
34275,34275,9102.0,1828,248,44,6694,1183.0,1188.0,2099.0,906.0,2578.0,734.0,414.0,4,1,94.0,0.75,0.3333333,-1.0,4.0,80.0,154890.0,0.02760963,0,0
34282,34282,5325.0,253,35,8,6694,970.0,575.0,626.0,0.0,900.0,590.0,1664.0,2,1,24.0,1.0,0.0,0.0,5.0,90.0,126540.0,0.01649265,0,0
34287,34287,50778.32,6621,892,3,6694,16946.0,7996.0,15446.0,0.0,888.32,9502.0,0.0,2,1,308.0,1.0,0.3548473,-0.7439571999999999,2.0,78.0,1009209.6000000001,0.1184518,0,1
34289,34289,6671.4,270,119,24,6694,2609.0,721.0,252.0,498.0,690.4,921.0,980.0,1,1,86.0,0.0,1.0,0.0,6.0,88.0,123762.0,0.01473357,0,0
34290,34290,55587.8,2362,723,1,6694,6125.0,5755.0,2701.4,16086.8,1640.0,2732.0,20547.6,1,1,129.0,1.0,0.0,0.0,200.0,98.0,1364094.0000000002,0.003474425,0,1
34296,34296,3583.0,198,44,24,6694,463.0,537.0,716.0,162.0,756.0,625.0,324.0,12,1,49.0,0.1666667,0.1666667,-0.75,2.0,85.0,86070.0,0.01969898,1,0
34300,34300,7604.0,108,66,28,6694,3150.0,1155.0,0.0,770.0,1655.0,840.0,34.0,3,1,122.0,1.0,0.3333333,-2.0,14.0,93.0,131700.0,0.006712538,0,0
34303,34303,2813.0,40,31,24,6694,1270.0,420.0,110.0,0.0,0.0,475.0,538.0,0,0,177.6143,0.5268916,0.6561127,-0.4017515,5.0,89.0,62430.0,0.00893133,0,0
34305,34305,73405.7,1331,758,1,6694,21472.6,10054.85,7444.25,3420.55,25270.25,4553.2,1190.0,9,1,213.0,0.8888889000000001,0.2857143,-0.5714286,30.0,96.0,1411126.5000000002,0.03352641,0,1
34307,34307,11365.0,123,67,15,6694,5460.0,3360.0,550.0,1155.0,0.0,840.0,0.0,7,1,8.0,0.5714286,0.1428571,-1.0,10.0,91.0,225150.0,0.01607066,0,0
34310,34310,90447.0,1666,956,7,6694,21874.0,10073.0,12563.0,7064.0,18631.0,9980.0,10262.0,0,0,177.8232,0.5467477,0.4507269,-0.853016,14.0,93.0,1826880.0,0.09311315,0,1
34318,34318,8229.6,110,81,9,6694,3255.0,1365.0,0.0,1931.0,457.6,1189.0,32.0,0,0,180.5703,0.4853643,0.5473220999999999,-0.5801063,25.0,96.0,166878.00000000003,0.004758426,0,0
34324,34324,133983.2,7268,1142,2,6694,40219.0,29791.0,31608.0,5348.0,6266.0,15692.0,5059.2,8,1,9.0,0.75,0.2857143,-1.285714,5.0,80.0,2674626.0,0.0606904,0,1
34327,34327,113062.7,8040,2716,2,6694,25094.0,14572.0,19946.0,9232.0,10368.32,15098.0,18752.4,7,1,113.0,0.7142857,1.333333,-0.3333333,10.0,89.0,2201712.0,0.1772715,0,1
34331,34331,13719.0,1398,98,2,6694,54.0,770.0,0.0,0.0,-6.0,12901.0,0.0,4,1,364.0,1.0,0.0,0.0,1.0,86.0,267420.0,0.1172895,0,0
34338,34338,258546.0,12288,5694,1,6694,40878.05,51790.9,17610.3,12254.2,63565.62,34199.95,38247.0,0,0,250.6614,0.4943205,0.4881857,-0.3252526,1.0,86.0,4939419.0,2.224964,0,1
34339,34339,680.0,17,13,15,6694,176.0,0.0,182.0,0.0,200.0,122.0,0.0,3,1,16.0,0.3333333,0.6666667,0.3333333,5.0,93.0,10920.0,0.0016177779999999,1,0
34343,34343,15414.8,927,189,1,6694,6434.0,2972.0,1295.0,1977.0,402.8,2292.0,42.0,4,1,3.0,0.75,0.0,-0.6666667,10.0,92.0,312354.0,0.02558182,0,0
34344,34344,56267.0,3127,533,2,6694,12810.0,8430.0,5900.0,605.0,24637.0,3885.0,0.0,2,1,154.0,0.5,1.0,0.0,20.0,91.0,1106850.0,0.04455918,0,1
34345,34345,8270.4,273,74,10,6694,412.0,816.0,0.0,5124.0,822.4,340.0,756.0,2,1,10.0,0.5,0.0,-1.0,20.0,96.0,139512.0,0.002272923,0,0
34347,34347,2494.0,42,29,3,6694,420.0,419.0,715.0,0.0,625.0,315.0,0.0,7,1,79.0,0.7142857,0.3333333,-2.166667,6.0,85.0,41370.0,0.005651639,0,0
34353,34353,144762.6,2366,640,3,6694,44189.0,32094.0,15711.0,22715.0,15632.0,9242.0,5179.6,4,1,14.0,0.5,0.0,-0.5,250.0,94.0,2790258.0000000005,0.02313772,0,1
34361,34361,95810.0,1212,472,2,6694,37275.0,19845.0,11495.0,8360.0,6930.0,11905.0,0.0,2,1,406.0,0.5,0.0,-4.0,12.0,91.0,1744350.0,0.1189059,0,1
34372,34372,1663.0,110,24,42,6694,384.0,418.0,106.0,229.0,106.0,420.0,0.0,1,1,246.0,0.0,0.0,-1.0,6.0,93.0,25920.0,0.0104024,0,0
34379,34379,60596.8,4342,1713,1,5571,16670.0,6224.0,6198.0,5576.0,7676.8,11502.0,6750.0,4,1,225.0,1.0,0.75,-0.25,15.0,91.0,1178304.0,0.05602967,0,1
34385,34385,1794.0,87,38,38,6435,214.0,178.0,282.0,278.0,0.0,632.0,210.0,0,0,165.7594,0.4583257000000001,0.6876874,-0.3594432,2.0,86.0,43620.0,0.009758389,0,0
34387,34387,66020.0,739,396,1,6435,24675.0,5880.0,23545.0,0.0,3040.0,8880.0,0.0,2,1,168.0,0.5,0.0,-1.0,15.0,94.0,1154850.0,0.05280521,0,1
34391,34391,596.0,34,6,45,6435,90.0,0.0,438.0,0.0,0.0,68.0,0.0,1,1,44.0,0.0,1.0,0.0,35.0,99.0,9720.0,0.01037403,1,0
34395,34395,108025.2,6075,1734,0,5292,18684.0,34185.0,6944.8,2050.0,22459.45,5299.0,18403.0,0,0,157.8699,0.6524299,0.5163549,-0.2554675,5.0,86.0,2149117.5,0.2046779,0,1
34398,34398,7280.0,78,60,6,6589,1785.0,1050.0,2520.0,0.0,560.0,1365.0,0.0,0,0,193.2143,0.4986097,0.4867842000000001,-0.5307919,3.0,86.0,119850.0,0.02755172,0,0
34400,34400,17585.0,659,193,1,6589,3818.0,1488.0,10315.0,0.0,580.0,1384.0,0.0,0,0,218.6941,0.5678846,0.5440019,-0.6897868,5.0,86.0,329880.0,0.04451822,0,0
34402,34402,5169.2,204,76,29,5938,952.0,210.0,1876.4,302.0,632.8,600.0,596.0,1,1,423.0,1.0,0.0,-1.0,3.0,78.0,116316.0,0.003778947,0,0
34403,34403,94865.0,1010,431,2,6589,25515.0,9555.0,38220.0,6820.0,790.0,13965.0,0.0,12,1,29.0,0.4166667000000001,0.4444444,-0.4444444,20.0,94.0,1843050.0,0.06320473,0,1
34405,34405,8795.0,93,62,2,5301,2940.0,2835.0,0.0,0.0,1550.0,1470.0,0.0,0,0,190.6257,0.4809779000000001,0.6139756,-0.6033887,5.0,91.0,147450.0,0.02533505,0,0
34406,34406,702.4,36,14,14,5280,316.0,140.0,34.0,34.0,38.4,70.0,70.0,0,0,205.6945,0.4819361,0.7437618,-0.3636593,2.0,83.0,10296.0,0.002118519,1,0
34409,34409,62767.8,4018,1195,2,5279,22092.0,5605.0,17613.0,1135.0,6876.2,7981.0,1465.6,0,0,205.5377,0.8277241,0.3481433,-0.6391318,10.0,90.0,1224864.0,0.07560889,0,1
34413,34413,74423.0,2354,210,0,5302,46682.0,7075.0,0.0,0.0,400.0,20266.0,0.0,4,1,0.0,0.25,0.3333333,-0.6666667,85.0,93.0,1261620.0,0.01017518,0,1
34419,34419,89886.0,1062,517,6,5389,26670.0,13440.0,40910.0,1375.0,0.0,5285.0,2206.0,1,1,152.0,1.0,2.0,0.0,20.0,93.0,1714680.0,0.05880247,0,1
34421,34421,2232.0,111,49,30,5385,317.0,752.0,438.0,432.0,0.0,119.0,174.0,2,1,230.0,0.5,1.520833,-1.5,5.0,93.0,38670.0,0.01103375,0,0
34434,34434,25826.6,369,272,7,5383,7415.0,5281.0,4675.0,4510.0,1255.6,2656.0,34.0,7,1,56.0,0.8571429,0.3333333,-0.3333333,30.0,96.0,478800.0,0.01310345,0,0
34437,34437,6010.0,75,54,16,5382,1050.0,735.0,2765.0,495.0,650.0,315.0,0.0,0,0,224.7999,0.4168714,0.8083024999999999,-0.2940297999999999,6.0,88.0,123450.0,0.006178679,0,0
34440,34440,51663.6,1713,1357,3,5386,6041.0,7693.0,5959.0,1224.0,14586.6,352.0,15808.0,0,0,152.0965,0.4744053,0.5619219,-0.1569171,2.0,76.0,1148268.0,0.03897719,0,1
34451,34451,32581.0,2546,348,55,5382,11253.4,16515.6,0.0,0.0,0.0,4812.0,0.0,2,1,113.0,0.0,0.0,0.0,100.0,94.0,577680.0,0.003959696,1,0
34452,34452,27732.0,1078,694,14,5382,2656.0,1150.0,4177.2,1944.0,6295.8,2168.0,9341.0,2,1,269.0,0.0,0.0,-1.0,10.0,89.0,492510.0,0.01090831,0,0
34461,34461,321840.6,14598,4266,2,5378,67537.25,56446.5,9521.55,5900.95,69642.8,61651.55,51140.0,1,1,106.0,0.0,0.0,-1.0,3.0,85.0,7445427.0,0.4875852,0,1
34463,34463,17735.0,238,167,6,5371,8980.0,4620.0,0.0,0.0,2140.0,1995.0,0.0,3,1,114.0,0.6666667,0.0,-0.6666667,15.0,94.0,349350.0,0.01644774,0,0
34464,34464,3790.0,57,40,44,5376,735.0,630.0,900.0,275.0,1040.0,210.0,0.0,0,0,217.4947,0.6587637,0.6627175000000001,-0.9361769,4.0,88.0,83400.0,0.01182979,0,0
34474,34474,1220.0,70,27,56,7077,366.0,418.0,138.0,0.0,158.0,140.0,0.0,0,0,228.1205,0.5732036,0.7237237,-0.7075999,35.0,93.0,21300.0,0.0001332583,1,0
34479,34479,7961.0,91,76,8,7077,2205.0,2415.0,1365.0,0.0,995.0,945.0,36.0,0,0,200.1816,0.4379892,1.054585,-0.2530601,15.0,94.0,124230.0,0.0059411759999999,0,0
34480,34480,3585.0,56,33,56,7077,630.0,630.0,270.0,330.0,1305.0,420.0,0.0,0,0,223.421,0.4906985,0.9578374,-0.7634895,45.0,96.0,56550.0,0.0009006211,0,0
34486,34486,1715.0,86,21,16,7077,139.0,0.0,849.0,207.0,520.0,0.0,0.0,1,1,134.0,1.0,0.0,-1.0,6.0,90.0,25290.0,0.00267619,1,0
34492,34492,9227.8,246,33,27,7077,210.0,102.0,6898.8,36.0,484.0,453.0,1044.0,2,1,489.0,0.0,0.0,-1.5,20.0,91.0,192624.0,0.001020957,0,0
34503,34503,60028.4,2249,211,35,6883,3362.0,242.0,4036.0,3738.0,38456.4,3248.0,6946.0,6,1,120.0,0.6666667,1.0,0.5,130.0,100.0,1296192.0,0.04963556,0,1
34527,34527,2308.4,125,69,28,4453,157.0,557.0,382.0,226.0,351.2,156.0,479.2,1,1,503.0,1.0,3.0,0.0,35.0,96.0,45822.00000000001,0.007196614,0,0
34532,34532,6080.0,78,58,10,4460,1575.0,735.0,840.0,495.0,1490.0,945.0,0.0,1,1,428.0,0.0,1.0,0.0,2.0,80.0,115050.0,0.03953608,0,0
34547,34547,101423.6,5421,449,6,5616,36332.0,47284.0,6345.2,102.0,9754.4,1396.0,210.0,2,1,44.0,0.5,0.0,-1.0,3.0,78.0,1834344.0,0.03402462,0,1
34549,34549,9556.6,530,122,8,5614,1558.0,4151.0,318.0,0.0,2544.8,752.0,232.8,5,1,120.0,0.6,0.3333333,-0.3333333,20.0,90.0,197538.00000000003,0.002187575,0,0
34551,34551,8782.2,335,182,20,5613,4664.0,822.0,701.0,202.0,906.2,1273.0,214.0,0,0,214.9009,0.5590125,0.6222694999999999,-0.4933216,2.0,81.0,162486.0,0.0459,0,0
34554,34554,7391.0,352,103,8,5610,1545.0,2201.0,158.0,0.0,192.0,629.0,2666.0,0,0,207.4767,0.5334541,0.6422236,-0.5493594,100.0,98.0,101370.0,4.890014e-05,0,0
34566,34566,1752.0,100,39,49,5608,124.0,452.0,690.0,295.0,86.0,105.0,0.0,1,1,406.0,0.0,1.736543,-0.0003507216,13.0,93.0,34710.0,0.0007865398,0,0
34568,34568,2561.6,170,49,31,5603,1220.0,426.0,34.0,0.0,333.6,408.0,140.0,0,0,181.8975,0.5357729999999999,0.5283071999999999,-0.7474191,9.0,81.0,54360.0,0.002242574,1,0
34574,34574,5286.0,266,134,13,5606,1011.0,1973.0,418.0,174.0,799.0,387.0,524.0,2,1,52.0,1.0,0.5,-0.5,3.0,86.0,111300.0,0.006173045,0,0
34588,34588,542095.4,24302,7503,0,5603,71726.0,72067.0,87095.2,42729.4,161316.4,55767.4,51394.0,0,0,168.8966,0.9070599,0.1660979,-0.2860168,3.0,83.0,10858572.000000002,0.6974035,0,1
34592,34592,11502.0,522,118,57,5595,1538.0,1044.0,2164.0,3356.4,337.6,1084.0,1978.0,4,1,65.0,0.75,0.75,-1.0,1.0,73.0,151920.0,0.01712239,1,0
34593,34593,69462.8,2864,824,2,5603,18589.0,24951.0,105.0,6604.0,5906.8,13307.0,0.0,5,1,115.0,0.6,0.8,-0.4,200.0,94.0,1359354.0000000002,0.00336116,0,1
34597,34597,58523.6,1851,1299,1,5594,16334.0,8742.0,2645.6,4177.0,12394.0,6843.0,7388.0,12,1,20.0,0.8333333,0.875,-1.0,1.0,76.0,1103808.0,0.1664869,0,1
34602,34602,49765.0,2487,1516,6,5592,12693.0,7328.0,7079.0,6790.0,6547.0,6782.0,2546.0,5,1,126.0,0.2,0.0,-0.25,5.0,88.0,964869.0,0.09295462,0,0
34607,34607,1133667.0,73044,640,7,5580,217604.0,147813.0,11391.0,42489.0,14971.0,149102.0,550296.6,7,1,76.0,0.8571429,0.3333333,-2.0,2.0,71.0,24282978.0,0.9567761,0,1
34614,34614,50786.8,2280,807,2,5550,8598.0,9878.0,22737.6,2262.0,3455.2,2178.0,1678.0,14,1,56.0,0.6428571,0.1666667,-0.75,1.0,86.0,1005864.0,0.4139358,0,1
34620,34620,28673.2,900,280,2,4578,8080.0,5372.0,4719.2,0.0,7606.0,2754.0,142.0,0,0,193.7046,0.506041,0.7121513,-0.910352,9.0,88.0,542436.0,0.04063191,0,0
34635,34635,951.19,21,15,37,6506,496.64,315.87,32.54,33.76,10.0,62.38,0.0,1,1,195.0,0.0,0.0,0.0,15.0,91.0,14183.099999999999,0.0007866389,0,0
34642,34642,2255.0,129,50,22,6506,718.0,368.0,209.0,733.0,227.0,0.0,0.0,1,1,497.0,1.0,0.0,0.0,4.0,89.0,45720.0,0.002403785,0,0
34657,34657,189543.0,8019,3176,2,6506,18811.62,23391.99,5008.77,21125.36,67853.85,32778.0,20573.4,2,1,308.0,0.5,0.4482656,-0.4342903,3.0,88.0,3851664.0,0.3056875999999999,0,1
34658,34658,5623.0,236,115,0,6506,1326.0,912.0,0.0,1608.0,645.0,338.0,794.0,2,1,310.0,0.5,1.0,0.0,13.0,92.0,109800.0,0.008008753,0,0
34659,34659,58909.0,751,376,3,6506,17955.0,17510.0,6105.0,7674.0,4455.0,5210.0,0.0,0,0,190.1785,0.4955535,0.7211536999999999,-0.3389127,30.0,96.0,1105440.0,0.03063009,0,1
34660,34660,11498.8,487,264,1,6506,3049.0,2493.0,236.0,1465.0,1853.8,962.0,1440.0,4,1,6.0,0.25,0.0,-0.75,12.0,95.0,251814.0,0.01989052,0,0
34661,34661,12756.0,499,129,35,6506,2016.0,1764.0,288.0,3882.0,1344.0,1116.0,2346.0,4,1,176.0,0.75,0.3333333,-0.6666667,95.0,100.0,382680.0,0.01928696,0,0
34665,34665,7375.8,392,132,31,6506,2053.4,1495.2,74.0,3062.0,0.0,631.2,60.0,0,0,180.2769,0.4958929,1.260081,-0.4034094,4.0,86.0,168174.0,0.008147965,0,0
34667,34667,4229.0,156,33,38,6506,1280.0,832.0,1056.0,896.0,165.0,0.0,0.0,2,1,295.0,0.0,0.6533219,-0.6981071,250.0,99.0,95460.0,2.099194e-05,0,0
34671,34671,5966.4,294,99,21,6506,1644.0,1353.0,1472.4,628.0,183.0,484.0,202.0,0,0,215.4212,0.5530488,0.3290672999999999,-0.9510945,3.0,90.0,96492.0,0.011696,1,0
34680,34680,5299.0,342,82,23,6506,854.0,2911.0,52.0,128.0,360.0,968.0,26.0,1,1,407.0,0.0,1.046161,-0.6250068,3.0,90.0,94680.0,0.0075142859999999,0,0
34690,34690,10664.0,365,82,44,6506,4164.0,3812.0,0.0,416.0,718.0,1554.0,0.0,5,1,373.0,0.0,2.333333,-0.3333333,2.0,84.0,192270.0,0.07121111,0,0
34699,34699,31691.2,1383,592,9,6506,7068.0,4202.0,488.0,3680.0,7544.2,1782.0,6927.0,0,0,214.2825,0.4914052,0.6382364,-0.5593922,1.0,78.0,615036.0,0.3203313,0,0
34709,34709,18346.0,1291,603,2,4580,2777.0,5185.0,1760.0,1224.0,2293.0,2229.0,2878.0,10,1,185.0,0.8,0.1666667,0.1666667,200.0,100.0,380256.00000000006,0.000158549,0,0
34714,34714,4714.2,62,55,43,6506,840.0,525.0,1003.2,237.0,1655.0,420.0,34.0,4,1,274.0,0.75,1.0,0.0,4.0,88.0,94416.0,0.01738785,0,0
34715,34715,70625.4,1706,1327,2,6506,17304.0,17405.0,11142.0,11897.0,4510.0,8037.0,330.4,0,0,163.4866,0.5182809,0.6354929,-0.614213,58.0,96.0,1331562.0,0.01907409,0,1
34723,34723,11772.0,574,217,6,6506,4378.0,4338.0,1185.0,0.0,150.0,1721.0,0.0,1,1,127.0,0.0,1.0,0.0,3.0,88.0,210330.0,0.05155147,0,0
34742,34742,5283.27,107,83,6,4577,1796.41,1259.25,1113.65,0.0,675.0,438.96,0.0,0,0,197.3463,0.5468201,0.8873424000000001,-0.4169936,10.0,92.0,100046.7,0.006643207,0,0
34746,34746,30004.4,872,539,3,4586,3736.0,1976.0,2340.4,2480.0,9350.0,1514.0,8608.0,2,1,181.0,1.0,1.5,-1.5,729.0,100.0,605472.0,0.0105456,0,0
34756,34756,15148.0,717,171,23,6506,4027.0,6295.0,470.0,256.0,1104.0,2996.0,0.0,2,1,111.0,0.0,0.0,-2.0,15.0,97.0,259350.0,0.005559705,0,0
34760,34760,3112.0,179,61,2,6506,773.0,1644.0,54.0,0.0,416.0,225.0,0.0,1,1,435.0,1.0,0.0,-1.0,38.0,96.0,58680.0,0.001646469,0,0
34767,34767,6894.8,287,114,7,6506,1308.0,678.0,70.0,2222.0,1092.8,366.0,1158.0,2,1,323.0,0.5,0.5663246999999999,-0.4758171,5.0,88.0,169764.0,0.03215227,0,0
34772,34772,10980.4,375,164,30,6506,0.0,0.0,0.0,6734.0,1996.4,0.0,2250.0,2,1,142.0,0.5,0.0,-0.5,47.0,100.0,249252.0,0.004668607,0,0
34782,34782,9046.0,447,56,21,6506,2468.0,1606.0,396.0,264.0,694.0,1428.0,2190.0,4,1,37.0,0.25,0.0,-1.0,10.0,87.0,124440.0,0.00425,0,0
34785,34785,92412.0,3114,911,2,4588,53702.0,4061.0,685.0,1387.0,6013.0,26248.0,316.0,19,1,24.0,0.1578947,0.07142857,-1.142857,6.0,87.0,1868670.0,0.2140515,0,1
34789,34789,3654.0,129,76,20,6506,672.0,1056.0,832.0,246.0,120.0,416.0,312.0,1,1,302.0,1.0,0.6413459,-0.4383344,6.0,91.0,70650.0,0.004168142,0,0
34805,34805,6101.0,329,149,2,6506,1170.0,1436.0,702.0,822.0,1123.0,638.0,210.0,7,1,10.0,0.4285714,0.3333333,-0.6666667,10.0,92.0,137340.0,0.01212536,0,0
34809,34809,3188.8,119,78,16,6506,244.0,210.0,104.0,1430.0,266.8,70.0,864.0,1,1,230.0,1.0,3.041667,0.0,10.0,89.0,66444.0,0.00372862,0,0
34810,34810,11300.0,108,70,0,6506,5040.0,2205.0,315.0,220.0,2155.0,1365.0,0.0,0,0,176.2886,0.5245008000000001,1.00796,-0.4328869000000001,13.0,95.0,216150.0,0.01106759,0,0
34829,34829,4857.0,276,76,7,6506,847.0,1695.0,991.0,903.0,0.0,421.0,0.0,1,1,107.0,0.0,1.0,0.0,75.0,100.0,109500.0,0.0008449074,0,0
34835,34835,70537.2,2127,702,2,4594,1139.0,3464.0,1241.0,480.0,6055.0,435.0,57723.2,7,1,6.0,0.7142857,0.5,0.3333333,50.0,90.0,1355825.9999999998,0.001260647,0,1
34840,34840,2872.0,78,29,139,7168,1010.0,870.0,0.0,0.0,590.0,349.0,53.0,3,1,58.0,0.3333333,0.0,-1.0,25.0,86.0,26160.0,0.0101307,1,0
34843,34843,25558.2,908,158,7,7168,12884.0,7634.8,0.0,0.0,0.0,5039.4,0.0,0,0,233.6622,0.4627414000000001,0.7179365,-0.4366013,50.0,96.0,544026.0,0.006122282,0,0
34847,34847,421590.0,4079,269,0,4594,253575.0,146160.0,0.0,7260.0,0.0,14595.0,0.0,1,1,72.0,1.0,0.0,-1.0,62.0,98.0,7742250.0,0.04281271,0,1
34848,34848,887.0,12,10,50,4594,315.0,210.0,0.0,42.0,5.0,315.0,0.0,1,1,0.0,1.0,0.0,-1.0,4.0,89.0,15900.0,0.006732442,0,0
34851,34851,3028.0,85,37,45,4594,700.0,526.0,700.0,490.0,84.0,456.0,72.0,0,0,237.3979,0.5524356,0.8021050000000001,-0.9053712,5.0,88.0,53100.0,0.002067757,0,0
34854,34854,6404.0,368,161,21,4595,1591.0,68.0,927.0,2242.0,384.0,1192.0,0.0,2,1,127.0,0.0,1.0,0.0,6.0,76.0,132450.0,0.01809426,0,0
34870,34870,65956.6,2875,1005,3,4592,13682.05,15684.0,3424.0,2814.0,12246.15,4856.0,13250.4,49,1,8.0,0.9387755,0.1025641,0.05128205,800.0,100.0,1174461.0,0.05565627,0,1
34876,34876,13628.0,383,189,16,7168,2449.0,1957.0,4272.0,634.0,1714.0,1238.0,1364.0,3,1,415.0,1.0,0.6666667,0.0,150.0,99.0,209640.0,0.01367291,1,0
34880,34880,80733.8,3437,408,0,7168,20256.0,27729.0,0.0,22674.0,20.0,9760.0,294.8,12,1,42.0,0.3333333,0.1428571,-0.4285714,440.0,100.0,1524174.0000000002,0.001801624,0,1
34882,34882,7776.0,432,2,45,7118,3456.0,4320.0,0.0,0.0,0.0,0.0,0.0,1,1,57.0,0.0,1.0,0.0,8.0,85.0,233280.0,0.02040322,1,0
